date,     is_holiday, role,     description,
20220909, true , all     , 補假,
20220910, true , all     , 中秋節,
20220911, true , all     , 週日,
20220912, false, none    , 工作日,
20220913, false, none    , 工作日,
20220914, false, none    , 工作日,
20220915, false, none    , 工作日,
20220916, false, none    , 工作日,
20220917, true , all     , 週六,
20220918, true , all     , 週日,
20220919, false, none    , 工作日,
20220920, false, none    , 工作日,
20220921, false, none    , 工作日,
20220922, false, none    , 工作日,
20220923, false, none    , 工作日,
20220924, true , all     , 週六,
20220925, true , all     , 週日,
20220926, false, none    , 工作日,
20220927, false, none    , 工作日,
20220928, false, none    , 工作日,
20220929, false, none    , 工作日,
20220930, false, none    , 工作日,
20221001, true , all     , 週六,
20221002, true , all     , 週日,
20221003, false, none    , 工作日,
20221004, false, none    , 工作日,
20221005, false, none    , 工作日,
20221006, false, none    , 工作日,
20221007, false, none    , 工作日,
20221008, true , all     , 週六,
20221009, true , all     , 週日,
20221010, true , all     , 國慶日,
20221011, false, none    , 工作日,
20221012, false, none    , 工作日,
20221013, false, none    , 工作日,
20221014, false, none    , 工作日,
20221015, true , all     , 週六,
20221016, true , all     , 週日,
20221017, false, none    , 工作日,
20221018, false, none    , 工作日,
20221019, false, none    , 工作日,
20221020, false, none    , 工作日,
20221021, false, none    , 工作日,
20221022, true , all     , 週六,
20221023, true , all     , 週日,
20221024, false, none    , 工作日,
20221025, false, none    , 工作日,
20221026, false, none    , 工作日,
20221027, false, none    , 工作日,
20221028, false, none    , 工作日,
20221029, true , all     , 週六,
20221030, true , all     , 週日,
20221031, false, none    , 工作日,
20221101, false, none    , 工作日,
20221102, false, none    , 工作日,
20221103, false, none    , 工作日,
20221104, false, none    , 工作日,
20221105, true , all     , 週六,
20221106, true , all     , 週日,
20221107, false, none    , 工作日,
20221108, false, none    , 工作日,
20221109, false, none    , 工作日,
20221110, false, none    , 工作日,
20221111, false, none    , 工作日,
20221112, true , all     , 週六,
20221113, true , all     , 週日,
20221114, false, none    , 工作日,
20221115, false, none    , 工作日,
20221116, false, none    , 工作日,
20221117, false, none    , 工作日,
20221118, false, none    , 工作日,
20221119, true , all     , 週六,
20221120, true , all     , 週日,
20221121, false, none    , 工作日,
20221122, false, none    , 工作日,
20221123, false, none    , 工作日,
20221124, false, none    , 工作日,
20221125, false, none    , 工作日,
20221126, true , all     , 週六,
20221127, true , all     , 週日,
20221128, false, none    , 工作日,
20221129, false, none    , 工作日,
20221130, false, none    , 工作日,
20221201, false, none    , 工作日,
20221202, false, none    , 工作日,
20221203, true , all     , 週六,
20221204, true , all     , 週日,
20221205, false, none    , 工作日,
20221206, false, none    , 工作日,
20221207, false, none    , 工作日,
20221208, false, none    , 工作日,
20221209, false, none    , 工作日,
20221210, true , all     , 週六,
20221211, true , all     , 週日,
20221212, false, none    , 工作日,
20221213, false, none    , 工作日,
20221214, false, none    , 工作日,
20221215, false, none    , 工作日,
20221216, false, none    , 工作日,
20221217, true , all     , 週六,
20221218, true , all     , 週日,
20221219, false, none    , 工作日,
20221220, false, none    , 工作日,
20221221, false, none    , 工作日,
20221222, false, none    , 工作日,
20221223, false, none    , 工作日,
20221224, true , all     , 週六,
20221225, true , all     , 週日,
20221226, false, none    , 工作日,
20221227, false, none    , 工作日,
20221228, false, none    , 工作日,
20221229, false, none    , 工作日,
20221230, false, none    , 工作日,
20221231, true , all     , 週六,
